160.0409,183.5331
160.4551,184.0555
160.956,184.5568
161.4783,184.9795
162.0007,185.3239
162.523,185.6055
163.0454,185.8443
163.5677,186.023
164.0901,186.1681
164.6124,186.2917
165.1131,186.3617
165.6355,186.3833
166.1578,186.3833
166.6802,186.4475
167.2025,186.5713
167.7249,186.7486
168.2472,186.9884
168.7695,187.2932
169.2919,187.7006
169.7909,188.2107
170.2089,188.7331
170.5132,189.2554
170.7529,189.7777
170.9,190.3001
171.0095,190.8224
171.0529,191.3448
171.0529,191.8671
171.0529,192.3895
171.0529,192.9118
171.0529,193.4341
171.0529,193.9565
171.0529,194.4788
171.0529,195.0012
171.0529,195.5235
171.0529,196.0459
171.0529,196.5682
171.0529,197.0905
171.0529,197.6129
171.0529,198.1352
171.0534,198.6576
171.0744,199.1799
171.0744,199.7023
171.0744,200.2246
171.0744,200.7469
171.0744,201.2693
171.0744,201.7916
171.0744,202.314
171.0744,202.8363
171.0744,203.3587
171.0744,203.881
171.0744,204.4033
171.0744,204.9257
171.0744,205.448
171.096,205.9704
171.096,206.4927
171.096,207.015
171.096,207.5374
171.096,208.0597
171.096,208.5821
171.096,209.1044
171.096,209.6268
171.096,210.1491
171.096,210.6714
171.096,211.1938
171.096,211.7161
171.096,212.2385
171.1176,212.7608
171.1176,213.2832
171.1176,213.8055
171.1176,214.3278
171.1176,214.8502
171.1176,215.3725
171.1176,215.8949
171.1176,216.4172
171.1176,216.9396
171.1176,217.4619
171.1176,217.9842
171.1176,218.5066
171.1176,219.0289
171.1405,219.5513
171.1392,220.0736
171.1392,220.5959
171.1392,221.1183
171.1392,221.6406
171.1392,222.163
171.1392,222.6853
171.1392,223.2077
171.1392,223.73
171.1392,224.2523
171.1392,224.7747
171.1392,225.297
171.1392,225.8194
171.1392,226.3417
171.2039,226.8641
171.3118,227.3864
171.4881,227.9087
171.6865,228.4311
171.8856,228.9534
172.0842,229.4758
172.2826,229.9981
172.4588,230.5205
172.7216,231.0428
172.9953,231.5651
173.2978,232.0875
173.7281,232.6098
174.2504,233.0245
174.7728,233.3679
175.2951,233.6829
175.8175,234.0327
176.3398,234.3603
176.8621,234.7068
177.3845,235.0587
177.9068,235.4092
178.4292,235.759
178.9515,236.0877
179.1588,236.6388
179.3937,237.1179
179.5153,237.6363
179.5933,238.1463
179.6321,238.6641
179.7109,239.1765
179.7088,239.6975
179.6261,240.2198
179.4427,240.7422
179.1771,241.2645
178.7414,241.7869
178.305,242.3092
177.8753,242.8316
177.4573,243.3539
177.0186,243.8762
176.6888,244.3986
176.3855,244.9209
176.1897,245.4433
176.106,245.9656
176.1287,246.4879
176.1701,247.0103
176.2566,247.5326
176.3665,248.055
176.4748,248.5773
176.5806,249.0997
176.6864,249.622
176.818,250.1443
176.9288,250.6667
177.0333,251.189
177.1197,251.7114
177.2063,252.2337
177.2932,252.7561
177.379,253.2784
177.4651,253.8008
177.5515,254.3231
177.6381,254.8454
177.7253,255.3678
177.8109,255.8901
177.897,256.4124
177.9834,256.9348
178.0719,257.4572
178.1573,257.9795
178.2429,258.5018
178.3289,259.0242
178.4152,259.5465
178.5039,260.0688
178.5894,260.5912
178.6749,261.1135
178.7608,261.6359
178.8499,262.1582
178.9359,262.6806
179.0214,263.2029
179.1069,263.7253
179.1927,264.2476
179.2818,264.7699
179.3679,265.2923
179.4535,265.8146
179.5389,266.337
179.6246,266.8593
